threshold,input_length_days,washout_days,algo,subset,n_features,n_train,n_val,n_test,train_positive,val_positive,test_positive,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_brier,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_pr_auc,test_brier
4,7,14,rf,no_environment,315,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.35148514851485146,0.007407407407407408,0.05357061318849565,0.9861495844875346,0.0,0.0,0.0,0.4668539325842697,0.015484478536358573,0.0788504070540239
2,3,14,rf,all,427,783,217,382,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.4398148148148148,0.007936507936507936,0.06852061204426553,0.9921465968586387,0.0,0.0,0.0,0.5461741424802111,0.01328894130751716,0.06546333828527258
2,3,14,rf,smartwatch_only,216,783,217,382,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.25462962962962965,0.005988023952095809,0.059365105873201235,0.9921465968586387,0.0,0.0,0.0,0.6877748460861917,0.04372725357516298,0.04350578302372322
2,3,14,rf,smartinhaler_only,86,783,217,382,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.28240740740740744,0.005780346820809248,0.07655120027054517,0.9921465968586387,0.0,0.0,0.0,0.5901495162708883,0.012349397590361447,0.05354755576437665
2,3,14,rf,peakflow_only,131,783,217,382,55,1,3,0.9861751152073732,0.0,0.0,0.0,0.2569444444444444,0.005555555555555556,0.09293933457051991,0.9895287958115183,0.0,0.0,0.0,0.24274406332453824,0.006618222398953296,0.10381164970383562
2,3,14,rf,environment_only,171,783,217,382,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.3425925925925926,0.006802721088435374,0.06705120307638068,0.9921465968586387,0.0,0.0,0.0,0.5734388742304309,0.022463309048674905,0.03898115437404709
2,3,14,rf,no_smartwatch,270,783,217,382,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.25925925925925924,0.006060606060606061,0.06840818580083156,0.9895287958115183,0.0,0.0,0.0,0.48284960422163586,0.012626859911216835,0.081992282658652
2,3,14,rf,no_smartinhaler,400,783,217,382,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.4907407407407407,0.008695652173913044,0.06724069846027035,0.9921465968586387,0.0,0.0,0.0,0.455584872471416,0.009549157794771829,0.07353249612505672
2,3,14,rf,no_peakflow,355,783,217,382,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.24074074074074076,0.005917159763313609,0.06787377842900895,0.9921465968586387,0.0,0.0,0.0,0.6754617414248021,0.0393716577540107,0.041348264927613475
2,3,14,rf,no_environment,315,783,217,382,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.29166666666666663,0.006289308176100629,0.06842165056972585,0.9921465968586387,0.0,0.0,0.0,0.3095866314863676,0.007250607250607251,0.08010771807320077
4,3,0,lr,all,427,962,217,410,54,1,5,0.8986175115207373,0.0,0.0,0.0,0.40740740740740744,0.007751937984496124,0.09287417467942811,0.8853658536585366,0.022727272727272728,0.2,0.04081632653061224,0.3925925925925926,0.019481039664730707,0.09863301835796841
4,3,0,lr,smartwatch_only,216,962,217,410,54,1,5,0.9815668202764977,0.0,0.0,0.0,0.375,0.007352941176470588,0.0193610047684662,0.8707317073170732,0.02,0.2,0.03636363636363636,0.31851851851851853,0.01851561413505515,0.09538361097203453
4,3,0,lr,smartinhaler_only,86,962,217,410,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.2222222222222222,0.005917159763313609,0.024470469126746875,0.9878048780487805,0.0,0.0,0.0,0.12246913580246915,0.008056252424974627,0.026132670499160553
4,3,0,lr,peakflow_only,131,962,217,410,54,1,5,0.9400921658986175,0.0,0.0,0.0,0.47685185185185186,0.008771929824561403,0.03777413411603294,0.8878048780487805,0.0,0.0,0.0,0.1758024691358025,0.008681262128347886,0.10192047704674224
4,3,0,lr,environment_only,171,962,217,410,54,1,5,0.8202764976958525,0.0,0.0,0.0,0.13888888888888884,0.0053475935828877,0.1389428654586085,0.9536585365853658,0.0,0.0,0.0,0.20666666666666667,0.009721844188311134,0.04377056071558992
4,3,0,lr,no_smartwatch,270,962,217,410,54,1,5,0.9447004608294931,0.0,0.0,0.0,0.2222222222222222,0.005917159763313609,0.04569609286837284,0.948780487804878,0.0,0.0,0.0,0.36839506172839503,0.014288448665181502,0.04395182174353978
4,3,0,lr,no_smartinhaler,400,962,217,410,54,1,5,0.8986175115207373,0.0,0.0,0.0,0.41666666666666663,0.007874015748031496,0.09491747569839103,0.9097560975609756,0.0,0.0,0.0,0.3683950617283951,0.014728088837710929,0.07615687586988891
4,3,0,lr,no_peakflow,355,962,217,410,54,1,5,0.8110599078341014,0.0,0.0,0.0,0.27314814814814814,0.006329113924050633,0.16462184227728213,0.9219512195121952,0.034482758620689655,0.2,0.058823529411764705,0.4009876543209877,0.019135149100675444,0.07194871959602814
4,3,0,lr,no_environment,315,962,217,410,54,1,5,0.8847926267281107,0.0,0.0,0.0,0.24537037037037035,0.005917159763313609,0.08369442918085562,0.8097560975609757,0.013333333333333334,0.2,0.025,0.28246913580246913,0.01129721222707911,0.16713184223754313
3,14,0,lr,all,427,710,184,350,48,1,4,0.532608695652174,0.0,0.0,0.0,0.3005464480874317,0.007751937984496124,0.4318691950436821,0.8571428571428571,0.0,0.0,0.0,0.536849710982659,0.014806417940240492,0.12647112967043014
3,14,0,lr,smartwatch_only,216,710,184,350,48,1,4,0.8097826086956522,0.0,0.0,0.0,0.3770491803278688,0.008695652173913044,0.1596031314382497,0.76,0.0,0.0,0.0,0.1842485549132948,0.008474638439256565,0.2180622331250108
3,14,0,lr,smartinhaler_only,86,710,184,350,48,1,4,0.8532608695652174,0.03571428571428571,1.0,0.06896551724137931,0.8907103825136611,0.03571428571428571,0.09455178583051946,0.8628571428571429,0.021739130434782608,0.25,0.04,0.5960982658959537,0.018405455301590566,0.12093765153904891
3,14,0,lr,peakflow_only,131,710,184,350,48,1,4,0.43478260869565216,0.0,0.0,0.0,0.16939890710382516,0.006369426751592357,0.47311094976156015,0.4057142857142857,0.0048543689320388345,0.25,0.009523809523809525,0.28034682080924855,0.009852990504925946,0.5449755603852636
3,14,0,lr,environment_only,171,710,184,350,48,1,4,0.6413043478260869,0.0,0.0,0.0,0.2295081967213115,0.007042253521126761,0.3459050833139931,0.8542857142857143,0.0,0.0,0.0,0.5924855491329479,0.017355555789463836,0.13281273456375772
3,14,0,lr,no_smartwatch,270,710,184,350,48,1,4,0.6630434782608695,0.0,0.0,0.0,0.4316939890710383,0.009523809523809525,0.32702864933767745,0.8114285714285714,0.015625,0.25,0.029411764705882353,0.6936416184971098,0.2654319441661658,0.17128062292042684
3,14,0,lr,no_smartinhaler,400,710,184,350,48,1,4,0.45108695652173914,0.0,0.0,0.0,0.2896174863387978,0.007633587786259542,0.504306278168441,0.8057142857142857,0.0,0.0,0.0,0.5223988439306358,0.014226256511871278,0.17209795135266717
3,14,0,lr,no_peakflow,355,710,184,350,48,1,4,0.6195652173913043,0.0,0.0,0.0,0.2786885245901639,0.007518796992481203,0.354286076516023,0.8828571428571429,0.0,0.0,0.0,0.3880057803468208,0.011405294978511499,0.10512211705304894
3,14,0,lr,no_environment,315,710,184,350,48,1,4,0.5706521739130435,0.0,0.0,0.0,0.2622950819672131,0.007352941176470588,0.37077226142301195,0.5,0.0,0.0,0.0,0.26661849710982655,0.009340687723705445,0.4810473867247452
3,14,14,lr,all,427,616,184,324,48,1,4,0.2717391304347826,0.007407407407407408,1.0,0.014705882352941176,0.2896174863387978,0.007633587786259542,0.6840894499549741,0.595679012345679,0.0,0.0,0.0,0.36328125,0.011642132868524313,0.3692672231688224
3,14,14,lr,smartwatch_only,216,616,184,324,48,1,4,0.7336956521739131,0.0,0.0,0.0,0.40437158469945356,0.00909090909090909,0.2569480020136082,0.8919753086419753,0.030303030303030304,0.25,0.05405405405405406,0.59921875,0.0251556652754174,0.09573437434840336
3,14,14,lr,smartinhaler_only,86,616,184,324,48,1,4,0.7663043478260869,0.022727272727272728,1.0,0.044444444444444446,0.8087431693989071,0.023255813953488372,0.116173516804916,0.7777777777777778,0.014285714285714285,0.25,0.02702702702702703,0.65390625,0.0218931030572907,0.18890323332110967
3,14,14,lr,peakflow_only,131,616,184,324,48,1,4,0.7010869565217391,0.0,0.0,0.0,0.4918032786885246,0.01020408163265306,0.26776180439352393,0.404320987654321,0.005235602094240838,0.25,0.010256410256410256,0.140625,0.008620524340617781,0.5832584115363189
3,14,14,lr,environment_only,171,616,184,324,48,1,4,0.43478260869565216,0.0,0.0,0.0,0.3825136612021858,0.008771929824561403,0.5435875478412949,0.7901234567901234,0.0,0.0,0.0,0.53203125,0.015622244252329867,0.2008837850816644
3,14,14,lr,no_smartwatch,270,616,184,324,48,1,4,0.41847826086956524,0.009259259259259259,1.0,0.01834862385321101,0.48633879781420764,0.010526315789473684,0.5283827117538619,0.6419753086419753,0.008771929824561403,0.25,0.01694915254237288,0.4046875,0.01599743155933159,0.3189178754736177
3,14,14,lr,no_smartinhaler,400,616,184,324,48,1,4,0.28804347826086957,0.007575757575757576,1.0,0.015037593984962405,0.28415300546448086,0.007575757575757576,0.6805477343420803,0.5617283950617284,0.0,0.0,0.0,0.33203125,0.011096428438361849,0.39335047396121103
3,14,14,lr,no_peakflow,355,616,184,324,48,1,4,0.28804347826086957,0.0,0.0,0.0,0.2622950819672131,0.007352941176470588,0.6559226048237359,0.7314814814814815,0.0,0.0,0.0,0.42734375,0.012869126693279236,0.2243165524804225
3,14,14,lr,no_environment,315,616,184,324,48,1,4,0.7445652173913043,0.0,0.0,0.0,0.6721311475409837,0.01639344262295082,0.24788835135109427,0.6327160493827161,0.0,0.0,0.0,0.19140625,0.009166042652347545,0.3282607621158006
4,14,0,lr,all,427,712,184,350,50,1,4,0.5543478260869565,0.0,0.0,0.0,0.27322404371584696,0.007462686567164179,0.42464592182181504,0.9114285714285715,0.034482758620689655,0.25,0.06060606060606061,0.6921965317919074,0.02847173538971385,0.08043090311035361
4,14,0,lr,smartwatch_only,216,712,184,350,50,1,4,0.782608695652174,0.0,0.0,0.0,0.46448087431693985,0.010101010101010102,0.18950219616393088,0.8342857142857143,0.0,0.0,0.0,0.16040462427745664,0.008341630021144124,0.15916467318138444
4,14,0,lr,smartinhaler_only,86,712,184,350,50,1,4,0.8532608695652174,0.03571428571428571,1.0,0.06896551724137931,0.8907103825136612,0.03571428571428571,0.11215884415158946,0.8342857142857143,0.017857142857142856,0.25,0.03333333333333333,0.6705202312138728,0.024150563467877046,0.14061305988396425
4,14,0,lr,peakflow_only,131,712,184,350,50,1,4,0.6684782608695652,0.0,0.0,0.0,0.26229508196721313,0.007142857142857143,0.2740572936353963,0.5828571428571429,0.0,0.0,0.0,0.24349710982658956,0.009082389966218572,0.345224544136512
4,14,0,lr,environment_only,171,712,184,350,50,1,4,0.6413043478260869,0.0,0.0,0.0,0.19672131147540983,0.006756756756756757,0.34326675807118506,0.8657142857142858,0.0,0.0,0.0,0.7044797687861272,0.023610073425890162,0.1237692602893994
4,14,0,lr,no_smartwatch,270,712,184,350,50,1,4,0.625,0.0,0.0,0.0,0.4699453551912568,0.01020408163265306,0.3533673648135676,0.8828571428571429,0.02564102564102564,0.25,0.046511627906976744,0.8403179190751445,0.2792378838327784,0.10474811494925539
4,14,0,lr,no_smartinhaler,400,712,184,350,50,1,4,0.44021739130434784,0.0,0.0,0.0,0.2295081967213115,0.007042253521126761,0.5149016336938097,0.82,0.01639344262295082,0.25,0.03076923076923077,0.6076589595375723,0.022090719587816936,0.15900347115035368
4,14,0,lr,no_peakflow,355,712,184,350,50,1,4,0.5706521739130435,0.0,0.0,0.0,0.20218579234972678,0.006802721088435374,0.39243239503324806,0.9285714285714286,0.0,0.0,0.0,0.4956647398843931,0.014593170725246197,0.07349704791749606
4,14,0,lr,no_environment,315,712,184,350,50,1,4,0.5543478260869565,0.0,0.0,0.0,0.2786885245901639,0.007518796992481203,0.3870003262281905,0.6571428571428571,0.00847457627118644,0.25,0.01639344262295082,0.33381502890173415,0.010283228612435675,0.3088809717546063
3,14,7,lr,all,427,665,184,338,48,1,4,0.43478260869565216,0.0,0.0,0.0,0.26775956284153,0.007407407407407408,0.5185224430787972,0.650887573964497,0.0,0.0,0.0,0.4161676646706587,0.012270496260194863,0.30461768648532667
3,14,7,lr,smartwatch_only,216,665,184,338,48,1,4,0.8097826086956522,0.0,0.0,0.0,0.2568306010928961,0.0072992700729927005,0.18024206237310106,0.6242603550295858,0.0,0.0,0.0,0.25074850299401197,0.009387090531340056,0.3442903368530479
3,14,7,lr,smartinhaler_only,86,665,184,338,48,1,4,0.9728260869565217,0.0,0.0,0.0,0.8032786885245902,0.022727272727272728,0.04300949139446261,0.7633136094674556,0.0,0.0,0.0,0.4116766467065869,0.012043819754408918,0.156017894553005
3,14,7,lr,peakflow_only,131,665,184,338,48,1,4,0.5434782608695652,0.0,0.0,0.0,0.22950819672131145,0.00684931506849315,0.4180957831094813,0.40828402366863903,0.005050505050505051,0.25,0.009900990099009901,0.2282934131736527,0.009211432789963751,0.5696246937048302
3,14,7,lr,environment_only,171,665,184,338,48,1,4,0.6086956521739131,0.0,0.0,0.0,0.23497267759562845,0.0070921985815602835,0.3707097572394713,0.8313609467455622,0.0,0.0,0.0,0.6235029940119761,0.018530949546672938,0.16209540608295456
3,14,7,lr,no_smartwatch,270,665,184,338,48,1,4,0.532608695652174,0.0,0.0,0.0,0.43715846994535523,0.009615384615384616,0.44043524685087904,0.7248520710059172,0.01098901098901099,0.25,0.021052631578947368,0.5838323353293413,0.02537943820056329,0.23973189100474848
3,14,7,lr,no_smartinhaler,400,665,184,338,48,1,4,0.33695652173913043,0.0,0.0,0.0,0.21311475409836067,0.006896551724137931,0.6188625896879504,0.591715976331361,0.0,0.0,0.0,0.4154191616766467,0.012081260745833787,0.38512974962891644
3,14,7,lr,no_peakflow,355,665,184,338,48,1,4,0.47282608695652173,0.0,0.0,0.0,0.20765027322404372,0.00684931506849315,0.5037733016755537,0.6745562130177515,0.0,0.0,0.0,0.3315868263473054,0.010475321324377928,0.277458290929588
3,14,7,lr,no_environment,315,665,184,338,48,1,4,0.7228260869565217,0.0,0.0,0.0,0.3114754098360656,0.007874015748031496,0.26207082785866204,0.5088757396449705,0.0,0.0,0.0,0.23952095808383234,0.009424277170923933,0.4827178907778822
2,14,7,xgb,all,427,664,184,336,51,1,2,0.47282608695652173,0.0,0.0,0.0,0.2622950819672131,0.007352941176470588,0.3330134231475305,0.9880952380952381,0.0,0.0,0.0,0.6197604790419161,0.012900641025641025,0.02340954405117773
2,14,7,xgb,smartwatch_only,216,664,184,336,51,1,2,0.907608695652174,0.0,0.0,0.0,0.021857923497267784,0.005555555555555556,0.07750123762697783,0.9851190476190477,0.0,0.0,0.0,0.6961077844311377,0.014545646884586903,0.02537154866438954
2,14,7,xgb,smartinhaler_only,86,664,184,336,51,1,2,0.9836956521739131,0.0,0.0,0.0,0.9453551912568307,0.05555555555555555,0.01381338725025526,0.8244047619047619,0.0,0.0,0.0,0.6961077844311377,0.014332514332514333,0.13659550808697946
2,14,7,xgb,peakflow_only,131,664,184,336,51,1,2,0.5,0.0,0.0,0.0,0.1639344262295082,0.006329113924050633,0.28526637949446043,0.23511904761904762,0.0038910505836575876,0.5,0.007722007722007722,0.4251497005988024,0.012780112044817927,0.5502614097160079
2,14,7,xgb,environment_only,171,664,184,336,51,1,2,0.7445652173913043,0.0,0.0,0.0,0.20765027322404372,0.00684931506849315,0.17328120272433079,0.9285714285714286,0.0,0.0,0.0,0.46107784431137727,0.008104395604395603,0.050345283602336206
2,14,7,xgb,no_smartwatch,270,664,184,336,51,1,2,0.6467391304347826,0.0,0.0,0.0,0.23497267759562845,0.0070921985815602835,0.21250865359858465,0.7321428571428571,0.0,0.0,0.0,0.40718562874251496,0.007328385899814472,0.17502372766906968
2,14,7,xgb,no_smartinhaler,400,664,184,336,51,1,2,0.532608695652174,0.0,0.0,0.0,0.19672131147540983,0.006756756756756757,0.3171640850212634,0.9613095238095238,0.0,0.0,0.0,0.5359281437125748,0.00978426880488736,0.03566311692819426
2,14,7,xgb,no_peakflow,355,664,184,336,51,1,2,0.5652173913043478,0.0,0.0,0.0,0.2568306010928961,0.0072992700729927005,0.2690083947221174,0.9851190476190477,0.0,0.0,0.0,0.811377245508982,0.023088023088023088,0.01782563088486229
2,14,7,xgb,no_environment,315,664,184,336,51,1,2,0.6793478260869565,0.0,0.0,0.0,0.0,0.005434782608695652,0.22600824313104068,0.9255952380952381,0.0,0.0,0.0,0.6272455089820359,0.012868091972569586,0.07238901821976289
2,14,14,xgb,all,427,615,184,322,51,1,2,0.592391304347826,0.0,0.0,0.0,0.2568306010928961,0.0072992700729927005,0.2954109801259983,0.9037267080745341,0.03225806451612903,0.5,0.06060606060606061,0.81875,0.040958737864077666,0.06492171914661224
2,14,14,xgb,smartwatch_only,216,615,184,322,51,1,2,0.8586956521739131,0.0,0.0,0.0,0.005464480874316946,0.00546448087431694,0.10769922770858041,0.9409937888198758,0.05263157894736842,0.5,0.09523809523809523,0.8718750000000001,0.13734567901234568,0.03339192977434938
2,14,14,xgb,smartinhaler_only,86,615,184,322,51,1,2,0.9836956521739131,0.0,0.0,0.0,0.2568306010928962,0.006944444444444444,0.012547327104948937,0.8944099378881988,0.05555555555555555,1.0,0.10526315789473684,0.9125,0.05011520737327189,0.08630118022313726
2,14,14,xgb,peakflow_only,131,615,184,322,51,1,2,0.41304347826086957,0.0,0.0,0.0,0.03278688524590162,0.005494505494505495,0.3600893877634487,0.35714285714285715,0.004830917874396135,0.5,0.009569377990430622,0.3046875,0.0069160566593782676,0.5123088392748225
2,14,14,xgb,environment_only,171,615,184,322,51,1,2,0.6847826086956522,0.0,0.0,0.0,0.27322404371584696,0.007462686567164179,0.1943333013181274,0.8819875776397516,0.0,0.0,0.0,0.546875,0.016757520694528568,0.09783850557209176
2,14,14,xgb,no_smartwatch,270,615,184,322,51,1,2,0.6684782608695652,0.0,0.0,0.0,0.27322404371584696,0.007462686567164179,0.2100126883663503,0.6242236024844721,0.0,0.0,0.0,0.440625,0.008095149137555265,0.2645978932308751
2,14,14,xgb,no_smartinhaler,400,615,184,322,51,1,2,0.5380434782608695,0.0,0.0,0.0,0.10382513661202186,0.006060606060606061,0.3240531419573137,0.9099378881987578,0.034482758620689655,0.5,0.06451612903225806,0.8125,0.03361344537815126,0.05763533833382309
2,14,14,xgb,no_peakflow,355,615,184,322,51,1,2,0.5597826086956522,0.0,0.0,0.0,0.11475409836065575,0.006134969325153374,0.3343689243942235,0.9596273291925466,0.07692307692307693,0.5,0.13333333333333333,0.8078124999999999,0.0541501976284585,0.04083456193207806
2,14,14,xgb,no_environment,315,615,184,322,51,1,2,0.8532608695652174,0.0,0.0,0.0,0.0,0.005434782608695652,0.1294160231205262,0.968944099378882,0.1,0.5,0.16666666666666666,0.8796875,0.08512720156555773,0.035700299024884016
2,14,0,lr,all,427,713,184,348,51,1,2,0.4891304347826087,0.0,0.0,0.0,0.2513661202185792,0.007246376811594203,0.46792474871109174,0.8275862068965517,0.0,0.0,0.0,0.6156069364161849,0.011138750690989498,0.15918775078643255
2,14,0,lr,smartwatch_only,216,713,184,348,51,1,2,0.7934782608695652,0.0,0.0,0.0,0.4207650273224044,0.009345794392523364,0.18703504287122896,0.8304597701149425,0.0,0.0,0.0,0.1170520231213873,0.0048141882906173866,0.15818397279889038
2,14,0,lr,smartinhaler_only,86,713,184,348,51,1,2,0.8532608695652174,0.03571428571428571,1.0,0.06896551724137931,0.8907103825136612,0.03571428571428571,0.09294052213707997,0.896551724137931,0.0,0.0,0.0,0.46531791907514447,0.00788692317208957,0.10404445850167555
2,14,0,lr,peakflow_only,131,713,184,348,51,1,2,0.41847826086956524,0.0,0.0,0.0,0.14754098360655737,0.006211180124223602,0.48868941455271514,0.3275862068965517,0.004273504273504274,0.5,0.00847457627118644,0.4104046242774566,0.007808767319636884,0.6081781480662339
2,14,0,lr,environment_only,171,713,184,348,51,1,2,0.6521739130434783,0.0,0.0,0.0,0.2568306010928961,0.0072992700729927005,0.3326289561360078,0.8706896551724138,0.0,0.0,0.0,0.7297687861271676,0.016498316498316498,0.11928489694442168
2,14,0,lr,no_smartwatch,270,713,184,348,51,1,2,0.6630434782608695,0.0,0.0,0.0,0.4480874316939891,0.00980392156862745,0.31323287575246095,0.8017241379310345,0.014492753623188406,0.5,0.028169014084507043,0.8121387283236994,0.5075757575757576,0.1813164909761825
2,14,0,lr,no_smartinhaler,400,713,184,348,51,1,2,0.45108695652173914,0.0,0.0,0.0,0.21857923497267762,0.006944444444444444,0.5104492839706033,0.75,0.0,0.0,0.0,0.5578034682080926,0.00944138473642801,0.21266187033768208
2,14,0,lr,no_peakflow,355,713,184,348,51,1,2,0.6086956521739131,0.0,0.0,0.0,0.2295081967213115,0.007042253521126761,0.36510366434296715,0.853448275862069,0.0,0.0,0.0,0.5780346820809249,0.011212121212121211,0.13610908333461627
2,14,0,lr,no_environment,315,713,184,348,51,1,2,0.45108695652173914,0.0,0.0,0.0,0.17486338797814205,0.006578947368421052,0.4899460402819276,0.514367816091954,0.0,0.0,0.0,0.18786127167630057,0.00515815774560816,0.4518258666148394
3,3,14,rf,all,427,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.37962962962962965,0.007194244604316547,0.07231344518751033,0.9869791666666666,0.0,0.0,0.0,0.4390501319261214,0.015093691989065076,0.07555460139380105
3,3,14,rf,smartwatch_only,216,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.18055555555555558,0.00546448087431694,0.05228624809394348,0.9869791666666666,0.0,0.0,0.0,0.7709762532981531,0.035050352849265894,0.049276352920569665
3,3,14,rf,smartinhaler_only,86,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.28240740740740744,0.005780346820809248,0.0609545888581709,0.9869791666666666,0.0,0.0,0.0,0.6474934036939314,0.020824655763773247,0.054656306019328305
3,3,14,rf,peakflow_only,131,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.3402777777777778,0.006172839506172839,0.06532710244617843,0.9869791666666666,0.0,0.0,0.0,0.34195250659630605,0.011365785617752174,0.09562269776081578
3,3,14,rf,environment_only,171,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.3287037037037037,0.006666666666666667,0.058091152777464024,0.9869791666666666,0.0,0.0,0.0,0.48021108179419525,0.020171493815600784,0.053343797949845256
3,3,14,rf,no_smartwatch,270,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.2916666666666667,0.006329113924050633,0.06707380183590418,0.984375,0.0,0.0,0.0,0.41266490765171504,0.026639632834565087,0.08891747668449228
3,3,14,rf,no_smartinhaler,400,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.36574074074074076,0.007042253521126761,0.06727629594331964,0.9869791666666666,0.0,0.0,0.0,0.512401055408971,0.02302021195506581,0.06983168992238144
3,3,14,rf,no_peakflow,355,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.35648148148148145,0.006944444444444444,0.07082532936097924,0.9869791666666666,0.0,0.0,0.0,0.48707124010554087,0.019575415869362754,0.05173163323731833
3,3,14,rf,no_environment,315,785,217,384,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.20370370370370372,0.0056179775280898875,0.05985865215622314,0.9869791666666666,0.0,0.0,0.0,0.42269129287598944,0.01329484443309043,0.08036532812544513
4,3,7,lr,all,427,876,217,397,54,1,5,0.9262672811059908,0.0,0.0,0.0,0.3564814814814815,0.007142857142857143,0.06374280220130978,0.8664987405541562,0.0,0.0,0.0,0.2607142857142857,0.009727044417688471,0.11449382616670374
4,3,7,lr,smartwatch_only,216,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.4722222222222222,0.008333333333333333,0.004696819028439841,0.889168765743073,0.0,0.0,0.0,0.21734693877551026,0.009163806089828776,0.08956560402644148
4,3,7,lr,smartinhaler_only,86,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.12037037037037035,0.004807692307692308,0.004694101973812793,0.9874055415617129,0.0,0.0,0.0,0.2,0.008952168520248044,0.012919764243812795
4,3,7,lr,peakflow_only,131,876,217,397,54,1,5,0.9815668202764977,0.0,0.0,0.0,0.12268518518518523,0.004784688995215311,0.02138591438992191,0.9118387909319899,0.0,0.0,0.0,0.15663265306122448,0.008551939684635908,0.07456513408276615
4,3,7,lr,environment_only,171,876,217,397,54,1,5,0.8525345622119815,0.0,0.0,0.0,0.07870370370370372,0.005,0.09966470985482201,0.9748110831234257,0.0,0.0,0.0,0.19540816326530613,0.008989374676154072,0.02307440400607493
4,3,7,lr,no_smartwatch,270,876,217,397,54,1,5,0.9400921658986175,0.0,0.0,0.0,0.18055555555555558,0.0056179775280898875,0.03808407555195987,0.9546599496221663,0.0,0.0,0.0,0.34540816326530616,0.011361687695021027,0.03835712332876017
4,3,7,lr,no_smartinhaler,400,876,217,397,54,1,5,0.9032258064516129,0.0,0.0,0.0,0.35185185185185186,0.006896551724137931,0.07592495817194027,0.8639798488664987,0.0,0.0,0.0,0.29081632653061223,0.010167538371912237,0.11888113263986919
4,3,7,lr,no_peakflow,355,876,217,397,54,1,5,0.8709677419354839,0.0,0.0,0.0,0.2222222222222222,0.005917159763313609,0.10437800358496348,0.906801007556675,0.0,0.0,0.0,0.22040816326530613,0.009208964840707304,0.07918197599651486
4,3,7,lr,no_environment,315,876,217,397,54,1,5,0.8986175115207373,0.0,0.0,0.0,0.28240740740740744,0.006211180124223602,0.07527155476399854,0.7128463476070529,0.0,0.0,0.0,0.1836734693877551,0.008851215884197159,0.26388623472153044
2,3,0,xgb,all,427,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.3472222222222222,0.00684931506849315,0.009756376042124988,0.9901960784313726,0.0,0.0,0.0,0.4641975308641975,0.008935787195740851,0.01994332514909189
2,3,0,xgb,smartwatch_only,216,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.375,0.0070921985815602835,0.0054894820981813775,0.9926470588235294,0.0,0.0,0.0,0.6518518518518518,0.025804874642083944,0.008265038721573465
2,3,0,xgb,smartinhaler_only,86,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.888888888888889,0.023809523809523808,0.004588180708978992,0.9926470588235294,0.0,0.0,0.0,0.7045267489711934,0.09183874139626352,0.007707855297271841
2,3,0,xgb,peakflow_only,131,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.5810185185185185,0.00909090909090909,0.008260717169102696,0.9191176470588235,0.0,0.0,0.0,0.3539094650205761,0.007289134950004312,0.06836600451343995
2,3,0,xgb,environment_only,171,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.3055555555555556,0.0064516129032258064,0.019546538155745825,0.9926470588235294,0.0,0.0,0.0,0.5683127572016461,0.016231435365908375,0.008112184767891066
2,3,0,xgb,no_smartwatch,270,963,217,408,55,1,3,0.9861751152073732,0.0,0.0,0.0,0.5277777777777778,0.009345794392523364,0.018966605048563404,0.9803921568627451,0.0,0.0,0.0,0.4847736625514403,0.010479985420033382,0.026307752124849523
2,3,0,xgb,no_smartinhaler,400,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.3472222222222222,0.00684931506849315,0.010318099082761364,0.9926470588235294,0.0,0.0,0.0,0.48971193415637854,0.009365113149358928,0.01884921057061805
2,3,0,xgb,no_peakflow,355,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.3472222222222222,0.00684931506849315,0.00611099688387483,0.9926470588235294,0.0,0.0,0.0,0.6699588477366255,0.027266210492016947,0.007750088457336795
