sensor_tag,threshold,input_length_days,washout_days,n_features,n_train,n_val,n_test,train_users,val_users,test_users,train_positive,val_positive,test_positive,seed,algo,params,param_C,param_class_weight,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_brier,param_n_estimators,param_max_depth,param_min_samples_leaf,param_learning_rate,param_subsample,param_scale_pos_weight
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=6;min_samples_leaf=5;n_estimators=500,,,0.9945652173913043,0.0,0.0,0.0,0.0,0.005434782608695652,0.1056540981592886,500.0,6.0,5.0,,,
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=5;n_estimators=500,,balanced,0.842391304347826,0.0,0.0,0.0,0.6939890710382512,0.017543859649122806,0.15189054423214465,500.0,6.0,5.0,,,
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=10;min_samples_leaf=1;n_estimators=500,,,0.875,0.0,0.0,0.0,0.0,0.005434782608695652,0.15977660235772922,500.0,10.0,1.0,,,
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=1;n_estimators=500,,balanced,0.9836956521739131,0.0,0.0,0.0,0.7814207650273224,0.024390243902439025,0.09270851810184164,500.0,10.0,1.0,,,
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=10;min_samples_leaf=5;n_estimators=500,,,0.9945652173913043,0.0,0.0,0.0,0.0,0.005434782608695652,0.11388294969744933,500.0,10.0,5.0,,,
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=5;n_estimators=500,,balanced,0.9184782608695652,0.0,0.0,0.0,0.7103825136612022,0.018518518518518517,0.13490681155107723,500.0,10.0,5.0,,,
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.6902173913043478,0.0,0.0,0.0,0.032786885245901676,0.0056179775280898875,0.15966546935639156,200.0,3.0,,0.05,0.7,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.47282608695652173,0.0,0.0,0.0,0.2622950819672131,0.007352941176470588,0.3330134231475305,200.0,3.0,,0.05,0.7,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.717391304347826,0.0,0.0,0.0,0.060109289617486295,0.005780346820809248,0.19913564554284258,200.0,3.0,,0.05,1.0,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.5543478260869565,0.0,0.0,0.0,0.02732240437158473,0.00558659217877095,0.3156051284404734,200.0,3.0,,0.05,1.0,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.7554347826086957,0.0,0.0,0.0,0.08743169398907102,0.005952380952380952,0.1531352259692542,200.0,3.0,,0.1,0.7,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.6032608695652174,0.0,0.0,0.0,0.2295081967213115,0.007042253521126761,0.24944571458809298,200.0,3.0,,0.1,0.7,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.6684782608695652,0.0,0.0,0.0,0.11475409836065575,0.006134969325153374,0.20484084992335774,200.0,3.0,,0.1,1.0,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.6032608695652174,0.0,0.0,0.0,0.04371584699453557,0.005681818181818182,0.28358127261324545,200.0,3.0,,0.1,1.0,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.7336956521739131,0.0,0.0,0.0,0.032786885245901676,0.0056179775280898875,0.138365764784733,200.0,6.0,,0.05,0.7,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.5760869565217391,0.0,0.0,0.0,0.21857923497267762,0.006944444444444444,0.2849543100104355,200.0,6.0,,0.05,0.7,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.7282608695652174,0.0,0.0,0.0,0.04371584699453557,0.005681818181818182,0.1827490548323811,200.0,6.0,,0.05,1.0,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.5597826086956522,0.0,0.0,0.0,0.15300546448087426,0.00641025641025641,0.3534582294386153,200.0,6.0,,0.05,1.0,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.7445652173913043,0.0,0.0,0.0,0.14754098360655743,0.006369426751592357,0.16429107228900844,200.0,6.0,,0.1,0.7,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.6086956521739131,0.0,0.0,0.0,0.2568306010928961,0.0072992700729927005,0.2706737430793147,200.0,6.0,,0.1,0.7,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.7391304347826086,0.0,0.0,0.0,0.11475409836065575,0.006134969325153374,0.1701311345327668,200.0,6.0,,0.1,1.0,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.5760869565217391,0.0,0.0,0.0,0.14754098360655743,0.006369426751592357,0.35652063928209465,200.0,6.0,,0.1,1.0,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.7228260869565217,0.0,0.0,0.0,0.07650273224043713,0.0058823529411764705,0.16433134176982703,500.0,3.0,,0.05,0.7,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.483695652173913,0.0,0.0,0.0,0.24590163934426235,0.007194244604316547,0.32065911128255586,500.0,3.0,,0.05,0.7,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.6684782608695652,0.0,0.0,0.0,0.07103825136612019,0.005847953216374269,0.20106511512019978,500.0,3.0,,0.05,1.0,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.5434782608695652,0.0,0.0,0.0,0.02732240437158473,0.00558659217877095,0.32464339038466944,500.0,3.0,,0.05,1.0,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.7880434782608695,0.0,0.0,0.0,0.1311475409836066,0.00625,0.14217618136875587,500.0,3.0,,0.1,0.7,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.6847826086956522,0.0,0.0,0.0,0.22404371584699456,0.006993006993006993,0.22583288010472202,500.0,3.0,,0.1,0.7,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.6902173913043478,0.0,0.0,0.0,0.11475409836065575,0.006134969325153374,0.18799386935867887,500.0,3.0,,0.1,1.0,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.6630434782608695,0.0,0.0,0.0,0.03825136612021862,0.005649717514124294,0.2556412962133706,500.0,3.0,,0.1,1.0,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.7771739130434783,0.0,0.0,0.0,0.07103825136612019,0.005847953216374269,0.13317497666565822,500.0,6.0,,0.05,0.7,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.5543478260869565,0.0,0.0,0.0,0.16393442622950816,0.006493506493506494,0.284674663730711,500.0,6.0,,0.05,0.7,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.7228260869565217,0.0,0.0,0.0,0.060109289617486295,0.005780346820809248,0.1855047720721037,500.0,6.0,,0.05,1.0,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.5869565217391305,0.0,0.0,0.0,0.16393442622950816,0.006493506493506494,0.34231531993610254,500.0,6.0,,0.05,1.0,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.7608695652173914,0.0,0.0,0.0,0.10928961748633881,0.006097560975609756,0.15773832143987532,500.0,6.0,,0.1,0.7,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.6684782608695652,0.0,0.0,0.0,0.2295081967213115,0.007042253521126761,0.24478077191666467,500.0,6.0,,0.1,0.7,auto
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.7608695652173914,0.0,0.0,0.0,0.1311475409836066,0.00625,0.15784012786048385,500.0,6.0,,0.1,1.0,1.0
all,2,14,7,427,664,184,336,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.5869565217391305,0.0,0.0,0.0,0.13661202185792354,0.006289308176100629,0.3350967263717882,500.0,6.0,,0.1,1.0,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,lr,C=0.01;class_weight=None,0.01,,0.6956521739130435,0.0,0.0,0.0,0.0,0.005434782608695652,0.18324070900884384,,,,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,lr,C=0.01;class_weight=balanced,0.01,balanced,0.16847826086956522,0.0,0.0,0.0,0.03825136612021862,0.005649717514124294,0.5733951456084714,,,,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,lr,C=0.1;class_weight=None,0.1,,0.358695652173913,0.0,0.0,0.0,0.04371584699453557,0.005681818181818182,0.445200607460376,,,,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,lr,C=0.1;class_weight=balanced,0.1,balanced,0.1956521739130435,0.0,0.0,0.0,0.08196721311475408,0.005917159763313609,0.6517526588528094,,,,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,lr,C=1.0;class_weight=None,1.0,,0.33152173913043476,0.0,0.0,0.0,0.1202185792349727,0.006172839506172839,0.5782198907370395,,,,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,lr,C=1.0;class_weight=balanced,1.0,balanced,0.21195652173913043,0.0,0.0,0.0,0.12568306010928965,0.006211180124223602,0.6963589654618948,,,,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,lr,C=10.0;class_weight=None,10.0,,0.33695652173913043,0.0,0.0,0.0,0.17486338797814205,0.006578947368421052,0.6171585042842231,,,,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,lr,C=10.0;class_weight=balanced,10.0,balanced,0.22826086956521738,0.0,0.0,0.0,0.20765027322404372,0.00684931506849315,0.7173913633261119,,,,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=None;min_samples_leaf=1;n_estimators=200,,,0.6684782608695652,0.0,0.0,0.0,0.0,0.005434782608695652,0.20304524456521741,200.0,,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=1;n_estimators=200,,balanced,0.967391304347826,0.0,0.0,0.0,0.47540983606557374,0.010101010101010102,0.11803736413043478,200.0,,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=None;min_samples_leaf=5;n_estimators=200,,,0.9728260869565217,0.0,0.0,0.0,0.0,0.005434782608695652,0.15103950990045525,200.0,,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=5;n_estimators=200,,balanced,0.7934782608695652,0.0,0.0,0.0,0.30601092896174864,0.0078125,0.17466923716909477,200.0,,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=6;min_samples_leaf=1;n_estimators=200,,,0.907608695652174,0.0,0.0,0.0,0.0,0.005434782608695652,0.16217899741236125,200.0,6.0,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=1;n_estimators=200,,balanced,0.8858695652173914,0.0,0.0,0.0,0.4316939890710383,0.009523809523809525,0.1471413829827708,200.0,6.0,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=6;min_samples_leaf=5;n_estimators=200,,,0.9619565217391305,0.0,0.0,0.0,0.0,0.005434782608695652,0.1384645847971699,200.0,6.0,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=5;n_estimators=200,,balanced,0.7608695652173914,0.0,0.0,0.0,0.3005464480874317,0.007751937984496124,0.18437995683534322,200.0,6.0,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=10;min_samples_leaf=1;n_estimators=200,,,0.7282608695652174,0.0,0.0,0.0,0.0,0.005434782608695652,0.19620409680088813,200.0,10.0,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=1;n_estimators=200,,balanced,0.967391304347826,0.0,0.0,0.0,0.4808743169398907,0.010416666666666666,0.1211460821765385,200.0,10.0,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=10;min_samples_leaf=5;n_estimators=200,,,0.9728260869565217,0.0,0.0,0.0,0.0,0.005434782608695652,0.15113216040753177,200.0,10.0,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=5;n_estimators=200,,balanced,0.7880434782608695,0.0,0.0,0.0,0.30601092896174864,0.0078125,0.17479913159316368,200.0,10.0,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=None;min_samples_leaf=1;n_estimators=500,,,0.7663043478260869,0.0,0.0,0.0,0.0,0.005434782608695652,0.18716284782608697,500.0,,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=1;n_estimators=500,,balanced,0.9782608695652174,0.0,0.0,0.0,0.6502732240437159,0.015151515151515152,0.11076604347826086,500.0,,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=None;min_samples_leaf=5;n_estimators=500,,,0.9510869565217391,0.0,0.0,0.0,0.0,0.005434782608695652,0.1412565879623868,500.0,,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=5;n_estimators=500,,balanced,0.8097826086956522,0.0,0.0,0.0,0.5792349726775956,0.01282051282051282,0.1590203500832274,500.0,,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=6;min_samples_leaf=1;n_estimators=500,,,0.9510869565217391,0.0,0.0,0.0,0.0,0.005434782608695652,0.14953279705179273,500.0,6.0,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=1;n_estimators=500,,balanced,0.9130434782608695,0.0,0.0,0.0,0.6830601092896175,0.01694915254237288,0.13942292345662763,500.0,6.0,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=6;min_samples_leaf=5;n_estimators=500,,,0.967391304347826,0.0,0.0,0.0,0.0,0.005434782608695652,0.1347710476904996,500.0,6.0,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=5;n_estimators=500,,balanced,0.782608695652174,0.0,0.0,0.0,0.5737704918032787,0.012658227848101266,0.17270352434646732,500.0,6.0,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=10;min_samples_leaf=1;n_estimators=500,,,0.8260869565217391,0.0,0.0,0.0,0.0,0.005434782608695652,0.18221568475874034,500.0,10.0,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=1;n_estimators=500,,balanced,0.9782608695652174,0.0,0.0,0.0,0.633879781420765,0.014705882352941176,0.11352973013350474,500.0,10.0,1.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=None;max_depth=10;min_samples_leaf=5;n_estimators=500,,,0.9510869565217391,0.0,0.0,0.0,0.0,0.005434782608695652,0.1414450142042318,500.0,10.0,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=5;n_estimators=500,,balanced,0.8097826086956522,0.0,0.0,0.0,0.5737704918032787,0.012658227848101266,0.15970881174952264,500.0,10.0,5.0,,,
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.8586956521739131,0.0,0.0,0.0,0.010928961748633892,0.005494505494505495,0.11520453914149593,200.0,3.0,,0.05,0.7,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.5978260869565217,0.0,0.0,0.0,0.14207650273224048,0.006329113924050633,0.27035770141693105,200.0,3.0,,0.05,0.7,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.8152173913043478,0.0,0.0,0.0,0.09836065573770492,0.006024096385542169,0.1264857070000816,200.0,3.0,,0.05,1.0,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.657608695652174,0.0,0.0,0.0,0.016393442622950838,0.0055248618784530384,0.249412672986737,200.0,3.0,,0.05,1.0,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.8206521739130435,0.0,0.0,0.0,0.021857923497267784,0.005555555555555556,0.11958231736877274,200.0,3.0,,0.1,0.7,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.4891304347826087,0.0,0.0,0.0,0.049180327868852514,0.005714285714285714,0.40077952816662643,200.0,3.0,,0.1,0.7,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.7391304347826086,0.0,0.0,0.0,0.07103825136612019,0.005847953216374269,0.16374195648867126,200.0,3.0,,0.1,1.0,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.7010869565217391,0.0,0.0,0.0,0.08743169398907102,0.005952380952380952,0.21049448858025252,200.0,3.0,,0.1,1.0,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.8641304347826086,0.0,0.0,0.0,0.010928961748633892,0.005494505494505495,0.0990472731338973,200.0,6.0,,0.05,0.7,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.5652173913043478,0.0,0.0,0.0,0.24590163934426235,0.007194244604316547,0.31050743110920714,200.0,6.0,,0.05,0.7,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.8097826086956522,0.0,0.0,0.0,0.10382513661202186,0.006060606060606061,0.1305456350316451,200.0,6.0,,0.05,1.0,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.5380434782608695,0.0,0.0,0.0,0.1693989071038251,0.006535947712418301,0.3004190119465747,200.0,6.0,,0.05,1.0,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.8586956521739131,0.0,0.0,0.0,0.11475409836065575,0.006134969325153374,0.10499015135213717,200.0,6.0,,0.1,0.7,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.5217391304347826,0.0,0.0,0.0,0.1202185792349727,0.006172839506172839,0.3540673546762659,200.0,6.0,,0.1,0.7,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.8152173913043478,0.0,0.0,0.0,0.06557377049180324,0.005813953488372093,0.1211487027332142,200.0,6.0,,0.1,1.0,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.6304347826086957,0.0,0.0,0.0,0.180327868852459,0.006622516556291391,0.2396367822308367,200.0,6.0,,0.1,1.0,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.8532608695652174,0.0,0.0,0.0,0.021857923497267784,0.005555555555555556,0.11546610497769302,500.0,3.0,,0.05,0.7,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.6195652173913043,0.0,0.0,0.0,0.1202185792349727,0.006172839506172839,0.27677443832701376,500.0,3.0,,0.05,0.7,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.842391304347826,0.0,0.0,0.0,0.1202185792349727,0.006172839506172839,0.10949371604416792,500.0,3.0,,0.05,1.0,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.7282608695652174,0.0,0.0,0.0,0.04371584699453557,0.005681818181818182,0.217222381845636,500.0,3.0,,0.05,1.0,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.8315217391304348,0.0,0.0,0.0,0.02732240437158473,0.00558659217877095,0.11624603943665916,500.0,3.0,,0.1,0.7,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.532608695652174,0.0,0.0,0.0,0.03825136612021862,0.005649717514124294,0.3855462183140195,500.0,3.0,,0.1,0.7,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.7717391304347826,0.0,0.0,0.0,0.08196721311475408,0.005917159763313609,0.14742008941112586,500.0,3.0,,0.1,1.0,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.7336956521739131,0.0,0.0,0.0,0.08196721311475408,0.005917159763313609,0.18557731452828027,500.0,3.0,,0.1,1.0,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.8478260869565217,0.0,0.0,0.0,0.021857923497267784,0.005555555555555556,0.1007432252234152,500.0,6.0,,0.05,0.7,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.592391304347826,0.0,0.0,0.0,0.2568306010928961,0.0072992700729927005,0.2954109801259983,500.0,6.0,,0.05,0.7,auto
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.8478260869565217,0.0,0.0,0.0,0.1202185792349727,0.006172839506172839,0.10080434148929045,500.0,6.0,,0.05,1.0,1.0
all,2,14,14,427,615,184,322,11,3,4,51,1,2,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.657608695652174,0.0,0.0,0.0,0.09836065573770492,0.006024096385542169,0.22661840289263988,500.0,6.0,,0.05,1.0,auto
